Timestamp,Runtime (s),Pitch,Roll,Yaw,Temp,Alt,Battery
2025-04-29 17:18:30.540,53.83,-56.48,9.04,-23230.85,25.05,0.41,3.49
2025-04-29 17:18:31.098,54.39,-55.97,6.11,-23254.1,25.06,0.43,3.53
2025-04-29 17:18:31.660,54.95,-56.78,6.65,-23278.92,25.04,0.46,3.54
2025-04-29 17:18:32.214,55.50,-57.93,8.83,-23304.12,25.03,0.47,3.52
2025-04-29 17:18:32.781,56.07,-56.9,6.81,-23339.88,25.03,0.5,3.54
2025-04-29 17:18:33.337,56.63,-55.19,7.68,-23363.21,25.02,0.51,3.53
2025-04-29 17:18:33.896,57.19,-56.19,7.81,-23387.77,25.03,0.51,3.51
2025-04-29 17:18:34.458,57.75,-56.39,7.01,-23411.32,25.03,0.53,3.5
2025-04-29 17:18:35.018,58.31,-53.51,8.52,-23447.06,25.03,0.52,3.55
2025-04-29 17:18:35.580,58.87,-55.64,8.29,-23471.62,25.05,0.51,3.52
2025-04-29 17:18:36.134,59.42,-56.52,7.5,-23495.49,25.06,0.49,3.52
2025-04-29 17:18:36.697,59.99,-57.6,8.17,-23519.75,25.05,0.49,3.54
2025-04-29 17:18:37.256,60.54,-56.63,8.1,-23556.11,25.02,0.5,3.52
2025-04-29 17:18:37.829,61.12,-56.96,6.46,-23579.74,25.0,0.53,3.54
2025-04-29 17:18:38.372,61.66,-55.96,6.68,-23604.11,25.01,0.54,3.52
2025-04-29 17:18:38.932,62.22,-54.41,8.76,-23628.16,25.02,0.5,3.47
2025-04-29 17:18:39.486,62.78,-53.76,7.86,-23651.12,25.02,0.53,3.53
2025-04-29 17:18:40.024,63.31,-52.45,10.03,-23687.25,25.04,0.5,3.53
2025-04-29 17:18:40.571,63.86,-55.64,8.9,-23712.3,25.06,0.51,3.52
2025-04-29 17:18:41.119,64.41,-55.44,8.68,-23737.16,25.09,0.51,3.48
2025-04-29 17:18:41.662,64.95,-58.29,8.77,-23760.09,25.09,0.48,3.54
2025-04-29 17:18:42.210,65.50,-56.57,7.51,-23784.94,25.09,0.48,3.52
2025-04-29 17:18:42.771,66.06,-57.23,8.24,-23821.04,25.1,0.54,3.53
2025-04-29 17:18:43.336,66.62,-57.18,7.62,-23844.91,25.08,0.54,3.48
2025-04-29 17:18:43.893,67.18,-54.47,9.56,-23868.41,25.07,0.57,3.57
2025-04-29 17:18:44.461,67.75,-56.65,7.07,-23892.29,25.08,0.57,3.52
2025-04-29 17:18:45.061,68.35,-52.56,8.07,-23928.02,25.11,0.55,3.52
2025-04-29 17:18:45.574,68.86,-54.98,6.8,-23951.86,25.12,0.55,3.52
2025-04-29 17:18:46.133,69.42,-55.3,9.42,-23976.21,25.14,0.54,3.52
2025-04-29 17:18:46.692,69.98,-54.88,8.09,-23999.94,25.14,0.56,3.54
2025-04-29 17:18:47.255,70.54,-53.82,8.53,-24023.64,25.15,0.56,3.52
2025-04-29 17:18:47.812,71.10,-53.16,9.83,-24059.79,25.17,0.53,3.53
2025-04-29 17:18:48.374,71.66,-54.96,8.98,-24083.63,25.19,0.55,3.52
2025-04-29 17:18:48.928,72.22,-52.65,9.65,-24107.6,25.2,0.55,3.53
2025-04-29 17:18:49.488,72.78,-55.89,8.58,-24131.92,25.23,0.55,3.52
2025-04-29 17:18:50.051,73.34,-54.77,8.29,-24167.99,25.23,0.59,3.54
2025-04-29 17:18:50.610,73.90,-56.12,8.96,-24192.38,25.21,0.56,3.52
2025-04-29 17:18:51.171,74.46,-53.41,8.23,-24216.23,25.17,0.56,3.52
2025-04-29 17:18:51.726,75.02,-55.56,7.39,-24240.48,25.15,0.58,3.54
2025-04-29 17:18:52.297,75.59,-53.24,7.75,-24277.43,25.13,0.59,3.52
2025-04-29 17:18:52.849,76.14,-54.51,6.83,-24302.04,25.11,0.55,3.52
2025-04-29 17:18:53.410,76.70,-55.93,8.77,-24325.96,25.11,0.57,3.52
2025-04-29 17:18:53.934,77.22,-60.73,7.69,-24357.34,25.08,0.52,3.52
2025-04-29 17:18:54.446,77.73,-51.59,-11.04,-24386.31,25.07,0.52,3.52
2025-04-29 17:18:55.011,78.30,-8.12,-5.97,-24409.89,25.06,0.48,3.53
2025-04-29 17:18:55.576,78.87,21.48,-0.93,-24446.86,25.04,0.6,3.52
2025-04-29 17:18:56.084,79.37,27.71,-2.28,-24472.5,25.02,0.71,3.49
2025-04-29 17:18:56.592,79.88,20.35,0.35,-24491.37,25.02,0.71,3.54
2025-04-29 17:18:57.158,80.45,44.13,9.5,-24515.34,25.0,0.77,3.45
2025-04-29 17:18:57.714,81.00,45.77,9.51,-24528.82,24.98,0.88,3.45
2025-04-29 17:18:58.310,81.60,55.38,-12.95,-24556.51,24.93,1.15,3.55
2025-04-29 17:18:58.872,82.16,60.22,-14.66,-24575.93,24.92,1.15,3.49
2025-04-29 17:18:59.515,82.80,46.89,-33.15,-24582.69,24.89,1.24,3.52
2025-04-29 17:19:00.068,83.36,30.09,-60.15,-24599.72,24.84,1.37,3.52
2025-04-29 17:19:00.630,83.92,17.39,-31.42,-24632.62,24.82,1.52,3.48
2025-04-29 17:19:01.157,84.45,37.13,-32.64,-24660.82,24.8,1.54,3.52
2025-04-29 17:19:01.679,84.97,37.74,-28.15,-24696.32,24.79,1.54,3.53
2025-04-29 17:19:02.183,85.47,96.16,-51.7,-24707.61,24.76,1.65,3.52
2025-04-29 17:19:02.755,86.04,13.98,-38.52,-24739.72,24.74,1.62,3.52
2025-04-29 17:19:03.267,86.56,36.19,-14.26,-24783.53,24.73,1.61,3.53
2025-04-29 17:19:03.871,87.16,48.75,-22.97,-24822.91,24.69,1.71,3.52
2025-04-29 17:19:04.483,87.77,47.81,-9.95,-24850.98,24.67,1.75,3.55
2025-04-29 17:19:05.041,88.33,48.71,-8.27,-24878.29,24.63,1.79,3.54
2025-04-29 17:19:05.631,88.92,63.39,12.34,-24933.33,24.59,1.81,3.52
2025-04-29 17:19:06.208,89.50,52.26,25.82,-24971.07,24.58,1.81,3.52
2025-04-29 17:19:06.716,90.01,59.18,16.68,-24991.09,24.57,1.79,3.53
2025-04-29 17:19:07.228,90.52,55.49,17.35,-25013.46,24.54,1.81,3.52
2025-04-29 17:19:07.749,91.04,43.74,10.95,-25038.92,24.53,1.84,3.49
2025-04-29 17:19:08.269,91.56,56.86,16.61,-25064.31,24.5,1.85,3.49
2025-04-29 17:19:08.895,92.18,54.15,-5.18,-25068.89,24.48,1.84,3.52
2025-04-29 17:19:09.468,92.76,40.52,-32.92,-25069.87,24.45,1.87,3.5
2025-04-29 17:19:09.985,93.27,25.57,-36.51,-25085.54,24.44,1.88,3.51
2025-04-29 17:19:10.546,93.84,37.27,-32.17,-25113.03,24.4,1.96,3.55
2025-04-29 17:19:11.103,94.39,36.69,-12.83,-25163.05,24.38,2.0,3.47
2025-04-29 17:19:11.664,94.95,21.64,2.58,-25201.58,24.36,2.0,3.53
2025-04-29 17:19:12.207,95.50,17.63,17.0,-25242.08,24.34,1.98,3.48
2025-04-29 17:19:12.763,96.05,13.75,26.18,-25281.4,24.32,1.95,3.52
2025-04-29 17:19:13.318,96.61,-9.07,45.57,-25325.92,24.33,1.93,3.52
2025-04-29 17:19:13.850,97.14,-19.01,57.41,-25363.24,24.32,1.72,3.48
2025-04-29 17:19:14.355,97.64,-24.54,54.64,-25398.82,24.34,-1.08,3.52
2025-04-29 17:19:14.918,98.21,-38.08,42.2,-25439.51,24.34,-1.19,3.52
2025-04-29 17:19:15.476,98.76,-56.63,29.88,-25472.65,24.37,-1.46,3.52
2025-04-29 17:19:16.034,99.32,-45.4,39.37,-25481.54,24.4,-20.05,3.52
2025-04-29 17:19:16.596,99.89,-32.69,45.74,-25514.44,24.42,-18.96,3.52
2025-04-29 17:19:17.155,100.44,-31.39,49.72,-25535.0,24.41,-17.9,3.52
2025-04-29 17:19:17.717,101.01,-22.88,58.05,-25552.13,24.41,-17.17,3.5
2025-04-29 17:19:18.274,101.56,-25.82,57.28,-25583.36,24.41,-16.21,3.52
2025-04-29 17:19:18.835,102.12,-35.36,45.12,-25619.41,24.45,-15.63,3.52
2025-04-29 17:19:19.395,102.68,-23.68,54.55,-25634.91,24.43,-16.64,3.51
2025-04-29 17:19:19.954,103.24,-19.16,62.32,-25659.38,24.44,-15.68,3.5
2025-04-29 17:19:20.515,103.80,-24.05,52.05,-25679.86,24.45,-14.77,3.52
2025-04-29 17:19:21.083,104.37,-16.8,59.6,-25714.2,24.48,-13.91,3.52
2025-04-29 17:19:21.635,104.92,-84.68,66.55,-25737.21,24.47,-13.05,3.56
2025-04-29 17:19:22.199,105.49,5.31,62.28,-25741.8,24.46,-12.19,3.52
2025-04-29 17:19:22.772,106.06,7.72,39.81,-25745.36,24.47,-11.31,3.45
2025-04-29 17:19:23.294,106.58,26.64,37.35,-25751.24,24.45,-10.44,3.53
2025-04-29 17:19:23.821,107.11,53.68,14.9,-25754.21,24.43,-9.61,3.54
2025-04-29 17:19:24.388,107.68,52.58,-18.92,-25763.22,24.39,-8.88,3.53
2025-04-29 17:19:24.994,108.28,60.55,-18.49,-25785.62,24.37,-8.14,3.47
2025-04-29 17:19:25.606,108.89,45.28,-19.49,-25820.23,24.34,-7.44,3.52
2025-04-29 17:19:26.141,109.43,67.17,-5.09,-25856.81,24.32,-6.75,3.5
2025-04-29 17:19:26.742,110.03,59.85,-20.11,-25875.45,24.28,-6.12,3.51
2025-04-29 17:19:27.300,110.59,47.64,-29.0,-25889.48,24.27,-5.52,3.55
2025-04-29 17:19:27.824,111.11,53.85,-29.37,-25911.42,24.24,-4.92,3.51
2025-04-29 17:19:28.356,111.64,46.24,-37.66,-25942.35,24.2,-4.36,3.51
2025-04-29 17:19:28.953,112.24,37.4,-26.48,-25973.71,24.18,-3.91,3.48
2025-04-29 17:19:29.553,112.84,42.48,-18.42,-26006.39,24.15,-3.5,3.52
2025-04-29 17:19:30.099,113.39,41.82,-11.05,-26046.53,24.14,-3.16,3.46
2025-04-29 17:19:30.718,114.01,46.72,-9.24,-26067.84,24.12,-2.8,3.48
2025-04-29 17:19:31.307,114.60,57.35,-21.83,-26076.95,24.09,-2.44,3.5
2025-04-29 17:19:31.810,115.10,39.33,-47.12,-26079.21,24.07,-2.16,3.49
2025-04-29 17:19:32.361,115.65,2.63,-47.79,-26092.33,24.04,-1.93,3.51
2025-04-29 17:19:32.923,116.21,-10.79,-36.38,-26107.0,24.04,-1.73,3.5
2025-04-29 17:19:33.474,116.76,-23.88,-28.79,-26130.0,24.02,-1.52,3.5
2025-04-29 17:19:34.032,117.32,-32.04,-40.37,-26152.11,24.0,-1.29,3.5
2025-04-29 17:19:34.599,117.89,-28.31,-43.64,-26179.92,23.95,-1.04,3.5
2025-04-29 17:19:35.155,118.44,-13.89,-58.52,-26230.32,23.93,-0.81,3.47
2025-04-29 17:19:35.722,119.01,-1.77,-57.52,-26264.78,23.89,-0.65,3.5
2025-04-29 17:19:36.339,119.63,20.34,-59.11,-26303.24,23.88,-0.47,3.53
2025-04-29 17:19:36.893,120.18,33.76,-45.41,-26354.84,23.83,-0.2,3.5
2025-04-29 17:19:37.415,120.70,21.37,-41.39,-26375.11,23.81,-0.03,3.52
2025-04-29 17:19:37.935,121.22,39.8,-28.8,-26415.98,23.79,0.21,3.47
2025-04-29 17:19:38.436,121.72,37.48,-29.24,-26440.53,23.76,0.49,3.52
2025-04-29 17:19:39.029,122.32,53.12,-32.51,-26462.89,23.73,0.66,3.53
2025-04-29 17:19:39.576,122.86,48.42,-29.83,-26482.92,23.69,0.82,3.5
2025-04-29 17:19:40.131,123.42,50.74,-34.16,-26516.44,23.67,0.99,3.5
2025-04-29 17:19:40.697,123.99,33.97,-41.31,-26535.15,23.64,1.08,3.5
2025-04-29 17:19:41.248,124.54,69.28,-46.1,-26560.06,23.61,1.28,3.5
2025-04-29 17:19:41.811,125.10,23.7,-27.33,-26590.95,23.59,1.36,3.5
2025-04-29 17:19:42.372,125.66,30.7,-43.27,-26617.03,23.57,1.52,3.49
2025-04-29 17:19:42.945,126.23,38.06,-33.02,-26649.75,23.55,1.58,3.46
2025-04-29 17:19:43.561,126.85,43.77,-21.83,-26683.3,23.53,1.68,3.54
2025-04-29 17:19:44.086,127.38,41.82,-37.11,-26694.38,23.52,1.8,3.47
2025-04-29 17:19:44.652,127.94,25.49,-41.92,-26723.91,23.5,1.83,3.5
2025-04-29 17:19:45.166,128.46,40.27,-39.06,-26756.91,23.49,1.9,3.49
2025-04-29 17:19:45.729,129.02,46.04,-34.95,-26781.25,23.47,1.95,3.5
2025-04-29 17:19:46.251,129.54,48.23,-36.61,-26805.23,23.45,2.04,3.5
2025-04-29 17:19:46.846,130.13,34.1,-35.82,-26832.38,23.44,2.06,3.5
2025-04-29 17:19:47.416,130.71,52.07,-16.62,-26893.98,23.42,2.16,3.5
2025-04-29 17:19:48.042,131.33,63.31,-1.82,-26929.11,23.4,2.19,3.51
2025-04-29 17:19:48.546,131.83,66.47,-5.54,-26950.82,23.39,2.27,3.55
2025-04-29 17:19:49.104,132.39,67.85,-9.99,-26973.36,23.37,2.28,3.5
2025-04-29 17:19:49.712,133.00,71.87,-13.44,-27010.36,23.33,2.33,3.49
2025-04-29 17:19:50.285,133.57,42.31,-40.03,-27010.29,23.33,2.47,3.42
2025-04-29 17:19:50.862,134.15,52.21,-20.04,-27048.64,23.31,2.48,3.49
2025-04-29 17:19:51.446,134.74,52.99,-21.78,-27077.2,23.28,2.47,3.48
2025-04-29 17:19:52.014,135.30,51.99,-14.39,-27104.56,23.27,2.55,3.53
2025-04-29 17:19:52.603,135.89,50.14,-31.24,-27123.59,23.26,2.69,3.49
2025-04-29 17:19:53.190,136.48,44.67,-22.42,-27151.49,23.23,2.65,3.5
2025-04-29 17:19:53.779,137.07,33.8,-27.41,-27177.29,23.22,2.71,3.46
2025-04-29 17:19:54.284,137.57,51.51,-17.91,-27208.38,23.2,2.73,3.49
2025-04-29 17:19:54.896,138.18,42.22,-26.99,-27238.09,23.19,2.77,3.46
2025-04-29 17:19:55.408,138.70,45.64,-35.15,-27262.61,23.18,2.77,3.49
2025-04-29 17:19:55.973,139.26,48.89,-35.57,-27289.27,23.17,2.78,3.5
2025-04-29 17:19:56.547,139.84,41.69,-25.01,-27325.37,23.15,2.81,3.53
2025-04-29 17:19:57.132,140.42,44.49,-24.91,-27348.42,23.14,2.86,3.44
2025-04-29 17:19:57.648,140.94,71.33,-12.61,-27394.71,23.13,2.9,3.49
2025-04-29 17:19:58.267,141.56,86.54,-8.56,-27429.48,23.11,2.85,3.49
2025-04-29 17:19:58.845,142.13,106.41,-13.5,-27450.59,23.1,2.79,3.49
2025-04-29 17:19:59.445,142.73,95.25,-13.81,-27488.42,23.09,2.58,3.5
2025-04-29 17:19:59.949,143.24,92.17,-1.42,-27514.22,23.09,2.58,3.49
2025-04-29 17:20:00.467,143.76,92.26,-1.33,-27538.31,23.09,2.55,3.49
2025-04-29 17:20:01.023,144.31,92.15,-1.31,-27562.34,23.1,2.46,3.5
2025-04-29 17:20:01.595,144.88,92.11,-1.29,-27586.38,23.11,2.43,3.52
2025-04-29 17:20:02.239,145.53,92.14,-1.23,-27622.38,23.1,2.38,3.5
2025-04-29 17:20:02.885,146.17,92.23,-1.2,-27646.5,23.11,2.31,3.51
2025-04-29 17:20:03.401,146.69,52.23,-10.45,-27675.41,23.11,2.17,3.48
2025-04-29 17:20:04.072,147.36,49.49,16.93,-27720.9,23.11,2.12,3.52
2025-04-29 17:20:04.635,147.92,39.55,32.78,-27778.71,23.11,2.12,3.5
2025-04-29 17:20:05.359,148.65,12.31,21.54,-27811.68,23.12,2.13,3.52
2025-04-29 17:20:05.860,149.15,45.86,15.15,-27819.8,23.12,2.14,3.5
2025-04-29 17:20:06.422,149.71,136.75,39.49,-27883.85,23.13,2.19,3.5
2025-04-29 17:20:06.977,150.27,-13.75,21.89,-27898.76,23.15,2.16,3.52
2025-04-29 17:20:07.506,150.79,-42.64,4.19,-27914.67,23.14,2.05,3.5
2025-04-29 17:20:08.016,151.31,-16.06,-6.91,-27943.31,23.12,1.99,3.5
2025-04-29 17:20:08.575,151.86,-45.36,12.04,-27975.0,23.13,1.88,3.5
2025-04-29 17:20:09.132,152.42,-28.14,1.89,-28008.79,23.13,1.85,3.49
2025-04-29 17:20:09.693,152.98,-18.84,-23.86,-28043.93,23.12,1.88,3.5
2025-04-29 17:20:10.255,153.54,-18.22,-14.1,-28059.07,23.12,1.86,3.52
2025-04-29 17:20:10.815,154.10,-10.18,-2.53,-28084.55,23.11,1.88,3.46
2025-04-29 17:20:11.375,154.66,-11.95,1.1,-28097.19,23.11,1.89,3.5
2025-04-29 17:20:11.935,155.22,-30.59,-6.06,-28124.9,23.08,1.89,3.49
2025-04-29 17:20:12.491,155.78,-40.13,-7.09,-28154.67,23.06,1.86,3.5
2025-04-29 17:20:13.052,156.34,-44.96,-17.14,-28183.92,23.05,1.83,3.51
2025-04-29 17:20:13.613,156.90,-132.03,-46.94,-28215.85,23.05,1.86,3.5
2025-04-29 17:20:14.177,157.47,-62.53,-7.41,-28229.07,23.03,1.85,3.52
2025-04-29 17:20:14.779,158.07,-69.88,-11.21,-28253.18,23.01,1.84,3.49
2025-04-29 17:20:15.294,158.58,-64.78,-18.3,-28281.83,23.01,1.82,3.49
2025-04-29 17:20:15.849,159.14,-62.55,1.16,-28307.18,23.01,1.78,3.5
2025-04-29 17:20:16.412,159.70,-59.77,-22.02,-28338.61,23.01,1.78,3.48
2025-04-29 17:20:16.968,160.26,-67.01,-15.97,-28361.35,23.01,1.71,3.5
2025-04-29 17:20:17.529,160.82,-60.6,-41.84,-28393.09,23.01,1.75,3.5
2025-04-29 17:20:18.089,161.38,-112.1,-36.65,-28437.24,23.02,1.78,3.49
2025-04-29 17:20:18.651,161.94,-96.37,-34.82,-28449.51,23.01,1.78,3.47
2025-04-29 17:20:19.218,162.51,-122.66,-30.43,-28491.41,23.03,1.81,3.48
2025-04-29 17:20:19.774,163.06,-122.02,-28.57,-28518.56,23.05,1.78,3.49
2025-04-29 17:20:20.335,163.62,-119.64,-26.33,-28543.29,23.05,1.81,3.49
2025-04-29 17:20:20.895,164.18,-122.88,-23.73,-28563.52,23.06,1.77,3.51
2025-04-29 17:20:21.449,164.74,-123.93,-26.03,-28586.18,23.05,1.81,3.5
2025-04-29 17:20:22.011,165.30,-125.46,-30.22,-28606.09,23.05,1.86,3.47
2025-04-29 17:20:22.569,165.86,-124.54,-31.07,-28632.7,23.05,1.84,3.49
2025-04-29 17:20:23.126,166.41,-125.8,-33.81,-28659.25,23.04,1.89,3.44
2025-04-29 17:20:23.688,166.98,-120.44,-26.51,-28698.52,23.06,1.85,3.48
2025-04-29 17:20:24.219,167.51,-121.15,-22.21,-28730.68,23.06,1.84,3.49
