Timestamp,Runtime (s),Pitch,Roll,Yaw,Temp,Alt,Battery
2025-04-29 17:30:03.092,14.63,-10.12,2.39,97.08,22.07,-0.78,3.42
2025-04-29 17:30:03.605,15.14,-10.69,2.45,98.37,22.08,-0.82,3.39
2025-04-29 17:30:04.142,15.68,-10.82,2.46,98.79,22.08,-0.82,3.5
2025-04-29 17:30:04.651,16.19,-12.48,2.1,98.3,22.08,-0.85,3.44
2025-04-29 17:30:05.225,16.76,-39.41,8.2,104.32,22.1,-0.91,3.4
2025-04-29 17:30:05.726,17.26,-42.12,10.26,106.31,22.11,-0.92,3.44
2025-04-29 17:30:06.254,17.79,-41.36,8.7,106.99,22.12,-0.92,3.45
2025-04-29 17:30:06.828,18.37,-41.15,10.57,109.14,22.13,-0.92,3.44
2025-04-29 17:30:07.429,18.97,-71.85,5.85,104.28,22.17,-0.99,3.46
2025-04-29 17:30:08.068,19.61,-71.51,4.91,104.97,22.2,-0.99,3.44
2025-04-29 17:30:08.584,20.12,-73.0,4.86,105.56,22.22,-0.99,3.43
2025-04-29 17:30:09.141,20.68,-72.33,4.57,106.5,22.24,-1.01,3.44
2025-04-29 17:30:09.739,21.28,-72.26,4.79,107.47,22.29,-1.07,3.43
2025-04-29 17:30:10.284,21.82,-71.1,5.05,108.4,22.31,-1.1,3.44
2025-04-29 17:30:10.852,22.39,-71.11,4.86,109.2,22.33,-1.1,3.43
2025-04-29 17:30:11.382,22.92,-71.25,4.89,110.02,22.35,-1.13,3.37
2025-04-29 17:30:11.950,23.49,-70.25,5.61,111.99,22.37,-1.18,3.44
2025-04-29 17:30:12.472,24.01,-68.27,6.21,113.95,22.38,-1.17,3.44
2025-04-29 17:30:13.031,24.57,-70.37,5.47,113.63,22.39,-1.17,3.44
2025-04-29 17:30:13.547,25.08,-70.7,5.04,113.94,22.4,-1.18,3.44
2025-04-29 17:30:14.122,25.66,-67.96,6.3,115.83,22.43,-1.15,3.45
2025-04-29 17:30:14.680,26.22,-70.63,5.56,115.16,22.44,-1.15,3.43
2025-04-29 17:30:15.247,26.78,-70.4,4.96,115.99,22.48,-1.17,3.45
2025-04-29 17:30:15.802,27.34,-71.16,5.99,119.05,22.49,-1.14,3.43
2025-04-29 17:30:16.357,27.90,-72.13,5.84,118.28,22.51,-1.13,3.43
2025-04-29 17:30:16.973,28.51,-69.98,5.17,119.08,22.55,-1.13,3.43
2025-04-29 17:30:17.519,29.06,-71.74,4.76,119.53,22.56,-1.13,3.43
2025-04-29 17:30:18.063,29.60,-71.75,4.98,120.22,22.58,-1.12,3.44
2025-04-29 17:30:18.668,30.21,-71.33,4.87,121.12,22.6,-1.1,3.44
2025-04-29 17:30:19.210,30.75,-71.1,4.87,122.13,22.64,-1.07,3.43
2025-04-29 17:30:19.759,31.30,-71.56,5.19,122.84,22.64,-1.07,3.42
2025-04-29 17:30:20.347,31.89,-72.11,4.87,123.59,22.68,-1.05,3.45
2025-04-29 17:30:21.005,32.54,-72.1,4.81,124.55,22.71,-1.04,3.43
2025-04-29 17:30:21.575,33.11,-72.07,4.74,125.27,22.72,-1.05,3.44
2025-04-29 17:30:22.120,33.66,-72.03,5.07,126.16,22.73,-1.05,3.43
2025-04-29 17:30:22.628,34.17,-71.94,5.06,126.96,22.75,-1.06,3.43
2025-04-29 17:30:23.191,34.73,-71.71,5.1,127.68,22.79,-1.05,3.44
2025-04-29 17:30:23.701,35.24,-71.85,4.73,128.79,22.83,-1.03,3.44
2025-04-29 17:30:24.205,35.74,-71.99,5.36,129.65,22.84,-1.03,3.44
2025-04-29 17:30:24.705,36.24,-72.56,4.7,130.0,22.86,-1.03,3.38
2025-04-29 17:30:25.278,36.82,-72.55,4.89,131.1,22.88,-1.03,3.43
2025-04-29 17:30:25.844,37.38,-72.03,5.0,131.9,22.9,-1.02,3.44
2025-04-29 17:30:26.344,37.88,-71.68,5.23,132.84,22.93,-1.04,3.38
2025-04-29 17:30:26.905,38.44,-71.38,4.78,133.59,22.95,-1.02,3.39
2025-04-29 17:30:27.457,38.99,-72.1,4.85,134.4,22.97,-0.99,3.44
2025-04-29 17:30:27.972,39.51,-71.94,5.08,135.22,22.99,-0.98,3.37
2025-04-29 17:30:28.525,40.06,-71.48,4.93,136.01,23.0,-0.98,3.42
2025-04-29 17:30:29.064,40.60,-72.0,5.07,136.79,23.03,-0.97,3.44
2025-04-29 17:30:29.632,41.17,-71.59,5.22,137.59,23.04,-0.93,3.45
2025-04-29 17:30:30.192,41.73,-71.53,4.85,137.82,23.06,-0.94,3.42
2025-04-29 17:30:30.769,42.31,-71.01,5.54,139.23,23.08,-0.89,3.43
2025-04-29 17:30:31.341,42.88,-71.33,5.16,140.06,23.08,-0.91,3.37
2025-04-29 17:30:31.944,43.48,-71.7,5.01,140.84,23.09,-0.92,3.45
2025-04-29 17:30:32.490,44.03,-71.37,4.97,141.96,23.13,-0.9,3.43
2025-04-29 17:30:33.012,44.55,-71.82,5.06,142.69,23.14,-0.88,3.45
2025-04-29 17:30:33.533,45.07,-72.42,4.67,143.15,23.16,-0.86,3.44
2025-04-29 17:30:34.110,45.65,-72.32,5.0,144.11,23.18,-0.87,3.43
2025-04-29 17:30:34.669,46.21,-70.84,5.19,144.86,23.22,-0.84,3.44
2025-04-29 17:30:35.178,46.72,-71.29,5.69,145.61,23.23,-0.84,3.44
2025-04-29 17:30:35.695,47.23,-71.9,4.94,146.32,23.25,-0.81,3.44
2025-04-29 17:30:36.225,47.76,-71.61,5.23,147.42,23.28,-0.83,3.43
2025-04-29 17:30:36.782,48.32,-71.11,4.18,147.83,23.3,-0.82,3.43
2025-04-29 17:30:37.363,48.90,-71.83,5.41,148.27,23.33,-0.81,3.43
2025-04-29 17:30:37.897,49.43,-71.75,4.53,148.19,23.34,-0.78,3.43
2025-04-29 17:30:38.452,49.99,-71.08,5.55,149.25,23.34,-0.78,3.43
2025-04-29 17:30:39.040,50.58,-71.57,4.99,150.01,23.36,-0.78,3.43
2025-04-29 17:30:39.579,51.12,-72.26,5.08,150.69,23.39,-0.79,3.42
2025-04-29 17:30:40.092,51.63,-72.11,5.08,151.48,23.41,-0.76,3.44
2025-04-29 17:30:40.654,52.19,-72.21,5.21,152.28,23.42,-0.76,3.47
2025-04-29 17:30:41.220,52.76,-72.06,4.87,152.89,23.45,-0.75,3.43
2025-04-29 17:30:41.730,53.27,-72.58,4.9,153.86,23.48,-0.71,3.45
2025-04-29 17:30:42.297,53.83,-71.89,5.1,154.79,23.5,-0.71,3.42
2025-04-29 17:30:42.871,54.41,-72.11,5.01,155.4,23.51,-0.71,3.42
2025-04-29 17:30:43.429,54.97,-72.02,5.1,156.25,23.53,-0.68,3.44
2025-04-29 17:30:43.977,55.51,-71.78,5.15,157.02,23.56,-0.67,3.43
2025-04-29 17:30:44.477,56.01,-72.78,4.92,157.62,23.59,-0.71,3.44
2025-04-29 17:30:45.010,56.55,-71.61,4.85,158.96,23.59,-0.71,3.43
2025-04-29 17:30:45.567,57.10,-71.3,5.16,159.39,23.62,-0.69,3.44
2025-04-29 17:30:46.128,57.67,-72.42,5.17,160.12,23.64,-0.69,3.42
2025-04-29 17:30:46.700,58.24,-72.33,5.0,161.01,23.66,-0.69,3.43
2025-04-29 17:30:47.249,58.79,-72.48,4.85,162.01,23.68,-0.71,3.42
2025-04-29 17:30:47.808,59.35,-72.71,5.07,162.65,23.71,-0.72,3.43
2025-04-29 17:30:48.334,59.87,-72.39,4.71,163.25,23.73,-0.74,3.44
2025-04-29 17:30:48.848,60.39,-72.16,5.07,163.94,23.75,-0.74,3.44
2025-04-29 17:30:49.405,60.94,-72.55,4.77,164.71,23.77,-0.75,3.43
2025-04-29 17:30:49.964,61.50,-72.49,4.99,165.39,23.79,-0.71,3.43
2025-04-29 17:30:50.502,62.04,-72.64,4.94,166.46,23.82,-0.73,3.44
2025-04-29 17:30:51.009,62.55,-72.71,5.0,167.25,23.85,-0.75,3.43
2025-04-29 17:30:51.562,63.10,-72.49,5.04,168.15,23.87,-0.72,3.43
2025-04-29 17:30:52.066,63.60,-71.98,5.36,168.86,23.89,-0.71,3.4
2025-04-29 17:30:52.609,64.15,-70.55,4.91,169.7,23.91,-0.7,3.42
2025-04-29 17:30:53.159,64.70,-71.41,5.36,170.7,23.92,-0.67,3.45
2025-04-29 17:30:53.721,65.26,-72.18,5.0,171.2,23.94,-0.67,3.42
2025-04-29 17:30:54.279,65.82,-72.68,4.68,172.13,23.96,-0.68,3.44
2025-04-29 17:30:54.840,66.38,-72.78,5.3,173.04,23.98,-0.68,3.44
2025-04-29 17:30:55.413,66.95,-73.11,5.51,173.78,23.99,-0.69,3.43
2025-04-29 17:30:55.958,67.50,-73.02,4.72,174.59,24.02,-0.7,3.44
2025-04-29 17:30:56.515,68.05,-72.83,5.47,175.59,24.04,-0.69,3.43
2025-04-29 17:30:57.020,68.56,-72.6,4.95,176.26,24.06,-0.7,3.44
2025-04-29 17:30:57.559,69.10,-72.58,5.0,177.01,24.08,-0.73,3.42
2025-04-29 17:30:58.184,69.72,-72.71,4.83,177.76,24.09,-0.74,3.44
2025-04-29 17:30:58.756,70.29,-72.75,4.99,178.88,24.12,-0.73,3.43
2025-04-29 17:30:59.315,70.85,-72.86,4.99,179.7,24.14,-0.75,3.43
2025-04-29 17:30:59.881,71.42,-72.83,5.06,180.41,24.17,-0.77,3.43
2025-04-29 17:31:00.434,71.97,-72.8,4.99,181.14,24.19,-0.75,3.42
2025-04-29 17:31:00.997,72.53,-72.79,4.98,181.86,24.22,-0.74,3.43
2025-04-29 17:31:01.559,73.10,-72.75,5.06,183.0,24.24,-0.73,3.44
2025-04-29 17:31:02.121,73.66,-72.82,4.97,183.7,24.27,-0.74,3.43
2025-04-29 17:31:02.648,74.19,-72.9,4.91,184.39,24.29,-0.71,3.42
2025-04-29 17:31:03.155,74.69,-72.77,5.02,185.14,24.3,-0.75,3.43
2025-04-29 17:31:03.712,75.25,-72.64,5.02,185.81,24.32,-0.75,3.4
2025-04-29 17:31:04.285,75.82,-73.63,5.67,186.89,24.36,-0.7,3.43
2025-04-29 17:31:04.844,76.38,-73.95,5.01,187.7,24.38,-0.71,3.44
2025-04-29 17:31:05.396,76.93,-73.01,4.45,188.3,24.39,-0.69,3.43
2025-04-29 17:31:05.925,77.46,-72.79,5.35,189.11,24.41,-0.69,3.44
2025-04-29 17:31:06.438,77.98,-72.97,4.85,189.83,24.42,-0.69,3.44
2025-04-29 17:31:06.991,78.53,-72.9,4.68,190.44,24.44,-0.67,3.43
2025-04-29 17:31:07.553,79.09,-72.86,4.79,191.65,24.49,-0.69,3.43
2025-04-29 17:31:08.116,79.65,-72.84,5.1,192.42,24.5,-0.66,3.43
2025-04-29 17:31:08.674,80.21,-72.93,4.84,193.14,24.5,-0.66,3.44
2025-04-29 17:31:09.243,80.78,-73.01,5.06,193.84,24.53,-0.66,3.42
2025-04-29 17:31:09.803,81.34,-72.8,5.04,195.05,24.58,-0.66,3.44
2025-04-29 17:31:10.353,81.89,-72.76,5.01,195.86,24.61,-0.64,3.43
2025-04-29 17:31:10.917,82.45,-72.71,4.99,196.43,24.61,-0.64,3.43
2025-04-29 17:31:11.474,83.01,-73.14,5.09,197.22,24.61,-0.62,3.43
2025-04-29 17:31:12.030,83.57,-72.85,5.02,198.31,24.64,-0.64,3.43
2025-04-29 17:31:12.594,84.13,-72.66,5.03,199.1,24.67,-0.61,3.43
2025-04-29 17:31:13.151,84.69,-73.09,5.01,199.55,24.68,-0.61,3.44
2025-04-29 17:31:13.712,85.25,-72.33,4.95,200.42,24.69,-0.61,3.44
2025-04-29 17:31:14.278,85.82,-72.58,4.94,201.32,24.68,-0.61,3.43
2025-04-29 17:31:14.832,86.37,-73.18,4.96,202.23,24.67,-0.57,3.45
2025-04-29 17:31:15.389,86.93,-72.21,5.08,203.18,24.67,-0.57,3.44
2025-04-29 17:31:15.960,87.50,-72.71,5.18,203.85,24.68,-0.54,3.43
2025-04-29 17:31:16.521,88.06,-72.53,5.19,204.79,24.71,-0.56,3.37
2025-04-29 17:31:17.072,88.61,-72.52,5.02,205.85,24.75,-0.52,3.43
2025-04-29 17:31:17.637,89.17,-72.68,4.98,206.52,24.75,-0.52,3.44
2025-04-29 17:31:18.190,89.73,-73.14,4.84,207.33,24.76,-0.52,3.44
2025-04-29 17:31:18.751,90.29,-72.64,5.15,208.02,24.76,-0.49,3.44
2025-04-29 17:31:19.314,90.85,-72.93,5.01,209.15,24.8,-0.5,3.45
2025-04-29 17:31:19.870,91.41,-72.72,4.94,209.75,24.82,-0.51,3.44
2025-04-29 17:31:20.425,91.96,-72.57,4.96,210.57,24.84,-0.51,3.4
2025-04-29 17:31:20.985,92.52,-73.1,5.03,211.28,24.86,-0.5,3.42
2025-04-29 17:31:21.550,93.09,-72.84,5.03,212.32,24.89,-0.5,3.43
2025-04-29 17:31:22.107,93.64,-72.96,4.75,213.23,24.89,-0.51,3.44
2025-04-29 17:31:22.668,94.21,-72.2,5.06,213.69,24.89,-0.51,3.42
2025-04-29 17:31:23.234,94.77,-72.68,5.01,214.63,24.9,-0.52,3.42
2025-04-29 17:31:23.785,95.32,-73.41,4.46,215.64,24.89,-0.48,3.44
2025-04-29 17:31:24.345,95.88,-71.66,5.19,216.08,24.91,-0.49,3.43
2025-04-29 17:31:24.906,96.44,-72.1,5.23,217.21,24.92,-0.49,3.44
2025-04-29 17:31:25.467,97.00,-72.12,4.69,217.91,24.93,-0.47,3.43
2025-04-29 17:31:26.024,97.56,-72.68,5.35,218.24,24.93,-0.48,3.4
2025-04-29 17:31:26.589,98.13,-72.04,5.4,219.91,24.94,-0.45,3.49
2025-04-29 17:31:27.152,98.69,-72.37,5.05,220.32,24.94,-0.45,3.43
2025-04-29 17:31:27.707,99.24,-72.84,5.05,220.99,24.96,-0.47,3.43
2025-04-29 17:31:28.265,99.80,-72.84,5.02,221.76,24.97,-0.48,3.42
2025-04-29 17:31:28.822,100.36,-72.69,4.96,222.87,25.01,-0.46,3.43
2025-04-29 17:31:29.384,100.92,-72.77,4.82,223.62,25.02,-0.46,3.43
2025-04-29 17:31:29.946,101.48,-73.2,5.1,224.26,25.02,-0.41,3.4
2025-04-29 17:31:30.503,102.04,-72.47,5.03,225.1,25.03,-0.4,3.38
2025-04-29 17:31:31.062,102.60,-72.32,5.08,226.3,25.06,-0.41,3.38
2025-04-29 17:31:31.626,103.16,-72.77,5.21,227.07,25.08,-0.4,3.43
2025-04-29 17:31:32.194,103.73,-72.99,5.01,227.77,25.08,-0.4,3.42
2025-04-29 17:31:32.741,104.28,-72.67,5.2,228.63,25.1,-0.38,3.43
2025-04-29 17:31:33.301,104.84,-72.55,5.32,229.52,25.12,-0.36,3.44
2025-04-29 17:31:33.862,105.40,-72.79,5.36,230.25,25.13,-0.33,3.43
2025-04-29 17:31:34.423,105.96,-70.13,5.23,231.65,25.13,-0.33,3.43
2025-04-29 17:31:34.980,106.52,-73.35,5.23,231.5,25.15,-0.33,3.44
2025-04-29 17:31:35.539,107.08,-71.84,5.04,232.68,25.16,-0.31,3.42
2025-04-29 17:31:36.102,107.64,-71.58,4.77,234.19,25.18,-0.25,3.46
2025-04-29 17:31:36.663,108.20,-64.98,8.49,234.48,25.18,-0.25,3.43
2025-04-29 17:31:37.225,108.76,-79.11,1.16,231.65,25.2,-0.22,3.43
2025-04-29 17:31:37.777,109.31,-73.84,9.29,236.68,25.23,-0.28,3.42
2025-04-29 17:31:38.342,109.88,-80.24,1.05,231.39,25.27,-0.28,3.43
2025-04-29 17:31:38.900,110.44,-77.73,7.55,230.62,25.28,-0.28,3.42
2025-04-29 17:31:39.456,110.99,-77.66,4.97,229.09,25.3,-0.33,3.42
2025-04-29 17:31:40.020,111.56,-78.74,2.29,228.01,25.33,-0.4,3.42
2025-04-29 17:31:40.576,112.11,-80.99,-1.79,225.24,25.37,-0.48,3.42
2025-04-29 17:31:41.139,112.68,-81.24,1.61,229.64,25.4,-0.48,3.43
2025-04-29 17:31:41.696,113.23,-79.24,3.53,231.4,25.43,-0.51,3.42
2025-04-29 17:31:42.255,113.79,-77.92,3.64,233.09,25.44,-0.54,3.43
2025-04-29 17:31:42.816,114.35,-78.68,3.23,233.44,25.46,-0.58,3.43
2025-04-29 17:31:43.375,114.91,-71.52,8.01,235.65,25.51,-0.7,3.42
2025-04-29 17:31:43.939,115.48,-72.06,6.8,235.36,25.51,-0.7,3.43
2025-04-29 17:31:44.496,116.03,-62.3,13.37,235.61,25.56,-0.82,3.42
2025-04-29 17:31:45.054,116.59,-47.78,30.07,245.59,25.58,-0.94,3.43
2025-04-29 17:31:45.619,117.16,-74.03,5.66,242.13,25.59,-1.13,3.43
2025-04-29 17:31:46.175,117.71,-69.51,4.41,235.22,25.58,-1.13,3.43
2025-04-29 17:31:46.737,118.27,-77.77,0.24,227.3,25.58,-1.25,3.45
2025-04-29 17:31:47.293,118.83,-84.45,-5.49,235.71,25.62,-1.37,3.43
2025-04-29 17:31:47.827,119.36,-91.45,5.33,247.5,25.67,-1.48,3.46
2025-04-29 17:31:48.333,119.87,-80.47,12.19,249.38,25.68,-1.48,3.43
2025-04-29 17:31:48.946,120.48,-67.24,8.36,251.62,25.68,-1.57,3.42
2025-04-29 17:31:49.452,120.99,-75.75,8.48,253.03,25.69,-1.59,3.48
2025-04-29 17:31:50.012,121.55,-75.2,10.78,254.36,25.71,-1.65,3.43
2025-04-29 17:31:50.572,122.11,-77.48,9.5,254.28,25.72,-1.71,3.44
2025-04-29 17:31:51.131,122.67,-87.85,8.6,257.22,25.72,-1.79,3.43
2025-04-29 17:31:51.695,123.23,-79.24,10.89,257.24,25.74,-1.81,3.43
2025-04-29 17:31:52.254,123.79,-76.22,8.1,257.93,25.74,-1.84,3.43
2025-04-29 17:31:52.810,124.35,-75.39,7.03,257.22,25.75,-1.89,3.42
2025-04-29 17:31:53.370,124.91,-75.69,7.38,255.48,25.79,-1.95,3.43
2025-04-29 17:31:53.933,125.47,-79.0,4.6,255.08,25.81,-2.01,3.43
2025-04-29 17:31:54.548,126.09,-78.19,3.73,254.72,25.84,-2.04,3.44
2025-04-29 17:31:55.053,126.59,-78.5,4.02,255.89,25.87,-2.1,3.46
2025-04-29 17:31:55.613,127.15,-78.72,3.94,256.8,25.91,-2.13,3.41
2025-04-29 17:31:56.221,127.76,-79.09,3.01,256.89,25.96,-2.16,3.38
2025-04-29 17:31:56.729,128.27,-77.93,4.53,258.81,26.0,-2.22,3.43
2025-04-29 17:31:57.290,128.83,-74.76,3.34,263.58,26.04,-2.27,3.43
2025-04-29 17:31:57.850,129.39,-22.34,2.86,265.86,26.07,-2.17,3.43
2025-04-29 17:31:58.410,129.95,-54.69,-6.42,271.17,26.05,-2.07,3.43
2025-04-29 17:31:58.970,130.51,-86.16,5.59,281.51,26.05,-2.0,3.43
2025-04-29 17:31:59.527,131.06,-85.13,5.21,277.57,26.05,-1.91,3.43
2025-04-29 17:32:00.089,131.63,-92.13,6.34,279.44,26.04,-1.85,3.43
2025-04-29 17:32:00.648,132.19,-60.65,4.12,278.46,26.06,-1.75,3.42
2025-04-29 17:32:01.209,132.75,-45.4,8.14,279.3,26.07,-1.66,3.43
2025-04-29 17:32:01.770,133.31,-36.5,15.26,280.97,26.05,-1.55,3.42
2025-04-29 17:32:02.326,133.86,-36.4,12.87,282.06,26.05,-1.44,3.42
2025-04-29 17:32:02.891,134.43,-5.62,9.29,281.38,26.02,-1.35,3.43
2025-04-29 17:32:03.448,134.99,-21.18,17.26,280.77,26.04,-1.16,3.43
2025-04-29 17:32:04.007,135.54,-23.53,22.27,279.22,26.03,-1.1,3.43
2025-04-29 17:32:04.569,136.11,-15.64,15.12,284.51,26.04,-0.97,3.44
2025-04-29 17:32:05.126,136.66,-20.0,18.01,288.82,26.03,-0.9,3.42
2025-04-29 17:32:05.692,137.23,-38.17,-1.45,284.41,26.03,-0.81,3.42
2025-04-29 17:32:06.249,137.79,-35.2,14.32,286.69,26.01,-0.79,3.43
2025-04-29 17:32:06.805,138.34,-33.76,10.82,286.48,26.02,-0.7,3.43
2025-04-29 17:32:07.365,138.90,-30.29,13.3,287.46,26.03,-0.67,3.43
2025-04-29 17:32:07.928,139.47,-27.78,6.91,288.97,26.04,-0.57,3.42
2025-04-29 17:32:08.486,140.02,-24.71,10.85,292.02,26.04,-0.52,3.43
2025-04-29 17:32:09.046,140.58,-23.2,7.87,293.31,26.03,-0.46,3.42
2025-04-29 17:32:09.609,141.15,-23.46,8.17,293.92,26.02,-0.38,3.43
2025-04-29 17:32:10.165,141.70,-23.83,8.36,295.56,26.01,-0.3,3.43
2025-04-29 17:32:10.767,142.30,-24.23,8.27,295.89,26.01,-0.24,3.43
2025-04-29 17:32:11.284,142.82,-23.72,9.36,305.03,26.01,-0.22,3.43
2025-04-29 17:32:11.854,143.39,-24.18,3.22,303.4,26.01,-0.15,3.42
2025-04-29 17:32:12.406,143.94,-17.9,-1.96,299.84,25.99,-0.2,3.38
2025-04-29 17:32:12.938,144.48,-12.47,-2.12,299.67,25.99,-0.19,3.43
2025-04-29 17:32:13.444,144.98,-22.15,0.22,300.37,25.99,-0.21,3.42
2025-04-29 17:32:14.009,145.55,-19.55,-0.75,300.38,25.96,-0.22,3.43
2025-04-29 17:32:14.565,146.10,-18.35,0.28,301.4,25.94,-0.21,3.43
2025-04-29 17:32:15.130,146.67,-17.55,0.27,302.48,25.92,-0.23,3.42
2025-04-29 17:32:15.690,147.23,-19.13,0.57,303.27,25.91,-0.23,3.42
2025-04-29 17:32:16.248,147.79,-18.71,0.44,303.84,25.89,-0.22,3.42
2025-04-29 17:32:16.812,148.35,-17.59,0.83,304.49,25.86,-0.2,3.43
2025-04-29 17:32:17.363,148.90,-19.53,0.24,305.6,25.85,-0.19,3.46
2025-04-29 17:32:17.922,149.46,-16.67,0.47,306.64,25.82,-0.21,3.41
2025-04-29 17:32:18.480,150.02,-23.15,15.72,307.48,25.79,-0.2,3.43
2025-04-29 17:32:19.043,150.58,-54.49,15.91,302.79,25.8,-0.14,3.44
2025-04-29 17:32:19.603,151.14,-32.02,22.0,308.1,25.81,-0.11,3.42
2025-04-29 17:32:20.162,151.70,-15.07,22.53,317.43,25.8,-0.14,3.43
2025-04-29 17:32:20.721,152.26,-8.0,23.83,320.65,25.79,-0.12,3.43
2025-04-29 17:32:21.282,152.82,-5.1,-4.94,320.96,25.8,-0.09,3.42
2025-04-29 17:32:21.841,153.38,-2.01,-4.97,319.79,25.8,-0.08,3.42
2025-04-29 17:32:22.404,153.94,-8.27,-3.61,323.67,25.83,-0.05,3.42
2025-04-29 17:32:22.961,154.50,-1.92,-4.6,322.47,25.83,-0.03,3.42
2025-04-29 17:32:23.528,155.07,-7.29,-4.32,322.67,25.82,0.02,3.43
2025-04-29 17:32:24.083,155.62,-5.21,-4.28,324.17,25.81,0.05,3.43
2025-04-29 17:32:24.643,156.18,-5.65,-4.46,325.51,25.79,0.07,3.43
2025-04-29 17:32:25.205,156.74,-5.27,-4.76,325.82,25.79,0.1,3.42
2025-04-29 17:32:25.762,157.30,-5.79,-4.95,325.78,25.8,0.15,3.42
2025-04-29 17:32:26.320,157.86,-5.16,-4.87,326.44,25.8,0.16,3.49
2025-04-29 17:32:26.882,158.42,-5.59,-5.1,327.42,25.8,0.2,3.42
2025-04-29 17:32:27.411,158.95,-5.62,-5.87,328.66,25.8,0.21,3.39
2025-04-29 17:32:27.922,159.46,-5.9,-6.75,329.53,25.8,0.23,3.42
2025-04-29 17:32:28.477,160.01,-5.81,-6.67,330.38,25.81,0.26,3.43
2025-04-29 17:32:29.041,160.58,-5.65,-6.78,330.22,25.79,0.28,3.42
2025-04-29 17:32:29.657,161.19,-7.73,-8.54,319.6,25.76,0.29,3.43
2025-04-29 17:32:30.167,161.70,-2.35,-7.18,321.04,25.75,0.27,3.42
2025-04-29 17:32:30.722,162.26,1.46,-6.53,312.37,25.73,0.27,3.42
2025-04-29 17:32:31.308,162.85,-0.05,-5.75,306.1,25.71,0.3,3.42
2025-04-29 17:32:31.984,163.52,1.01,-6.89,310.56,25.73,0.31,3.42
2025-04-29 17:32:32.559,164.10,2.1,-6.09,311.71,25.72,0.35,3.43
2025-04-29 17:32:33.082,164.62,2.05,-7.22,313.48,25.73,0.35,3.43
2025-04-29 17:32:33.636,165.17,1.18,-8.94,319.58,25.73,0.39,3.44
2025-04-29 17:32:34.200,165.74,-29.26,-4.25,335.4,25.72,0.39,3.4
2025-04-29 17:32:34.760,166.30,-33.56,9.44,344.38,25.73,0.31,3.42
2025-04-29 17:32:35.313,166.85,-60.02,-2.89,344.6,25.74,0.25,3.42
2025-04-29 17:32:35.874,167.41,-71.73,0.63,346.42,25.74,0.23,3.42
2025-04-29 17:32:36.403,167.94,-72.88,2.15,348.14,25.76,0.18,3.43
2025-04-29 17:32:36.912,168.45,-72.66,1.6,349.24,25.78,0.15,3.43
2025-04-29 17:32:37.476,169.01,-72.18,1.68,349.49,25.79,0.11,3.42
2025-04-29 17:32:38.033,169.57,-72.07,1.84,350.51,25.79,0.1,3.43
2025-04-29 17:32:38.594,170.13,-73.09,2.56,351.36,25.8,0.06,3.44
2025-04-29 17:32:39.151,170.69,-73.4,2.15,352.68,25.81,0.06,3.43
2025-04-29 17:32:39.713,171.25,-78.31,4.74,355.99,25.84,-0.01,3.44
2025-04-29 17:32:40.270,171.81,-47.09,0.8,344.01,25.86,-0.09,3.43
